Make,Year,Fuel ,HP,Cylinders,Transmission Type,Driven_Wheels,Doors,Size,highway MPG,city mpg,Price
Chevrolet,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,Large,21,16,2639
Chevrolet,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,Large,19,14,3067
Chevrolet,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,Large,21,16,2817
Chevrolet,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,Large,19,14,3350
Chevrolet,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,Large,19,14,3282
Chevrolet,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,Large,21,16,2430
Chevrolet,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,Large,17,13,3696
Chevrolet,1999,regular unleaded,230,8,AUTOMATIC,four wheel drive,3,Large,17,13,4098
Chevrolet,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,17,13,2949
Chevrolet,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,17,13,3345
Chevrolet,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,17,13,3034
Chevrolet,1998,regular unleaded,230,8,MANUAL,rear wheel drive,2,Large,17,13,2697
Chevrolet,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,Large,18,12,3360
Chevrolet,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,Large,18,12,3068
Chevrolet,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,Large,18,12,3090
Chevrolet,1998,regular unleaded,255,8,MANUAL,rear wheel drive,2,Large,18,12,2847
Mercedes-Benz,2012,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Large,18,12,211000
Mercedes-Benz,2012,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Large,18,12,158700
Mercedes-Benz,2012,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,Large,24,15,114100
Mercedes-Benz,2012,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,Large,22,15,151500
Mercedes-Benz,2013,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Large,18,12,213200
Mercedes-Benz,2013,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,Large,22,15,153000
Mercedes-Benz,2013,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,Large,24,15,115300
Mercedes-Benz,2013,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Large,18,12,160300
Mercedes-Benz,2014,premium unleaded (required),621,12,AUTOMATIC,rear wheel drive,2,Large,18,12,215500
Mercedes-Benz,2014,premium unleaded (required),429,8,AUTOMATIC,all wheel drive,2,Large,24,15,116600
Mercedes-Benz,2014,premium unleaded (required),510,12,AUTOMATIC,rear wheel drive,2,Large,18,12,162000
Mercedes-Benz,2014,premium unleaded (required),536,8,AUTOMATIC,rear wheel drive,2,Large,22,15,154600
Mercedes-Benz,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,38,26,31500
Mercedes-Benz,2015,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,Midsize,32,24,33500
Mercedes-Benz,2015,premium unleaded (required),355,4,AUTOMATED_MANUAL,all wheel drive,4,Midsize,31,23,48500
Mercedes-Benz,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,38,26,32050
Mercedes-Benz,2016,premium unleaded (required),375,4,AUTOMATED_MANUAL,all wheel drive,4,Midsize,31,23,49500
Mercedes-Benz,2016,premium unleaded (required),208,4,AUTOMATED_MANUAL,all wheel drive,4,Midsize,33,24,34050
Mercedes-Benz,2017,premium unleaded (required),208,4,AUTOMATIC,front wheel drive,4,Midsize,38,26,32400
Mercedes-Benz,2017,premium unleaded (required),208,4,AUTOMATIC,all wheel drive,4,Midsize,32,23,34400
Mercedes-Benz,2017,premium unleaded (required),375,4,AUTOMATIC,all wheel drive,4,Midsize,30,23,49950
Acura,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,29980
Acura,2001,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,27980
Acura,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,28030
Acura,2002,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,30030
Acura,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,Midsize,26,17,32700
Acura,2003,premium unleaded (required),260,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,30550
Acura,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,30350
Acura,2003,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,2,Midsize,27,17,28200
Acura,2003,premium unleaded (required),260,6,MANUAL,front wheel drive,2,Midsize,26,17,30550
Chevrolet,2004,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Midsize,31,22,19505
Chevrolet,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,4,Midsize,31,22,19690
Mercedes-Benz,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Compact,25,17,54200
Mercedes-Benz,2007,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,Compact,18,12,89200
Mercedes-Benz,2007,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Compact,25,17,46200
Mercedes-Benz,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Compact,22,15,62900
Mercedes-Benz,2007,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Compact,22,15,54900
Mercedes-Benz,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Compact,25,17,46450
Mercedes-Benz,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Compact,22,15,55150
Mercedes-Benz,2008,premium unleaded (required),500,8,AUTOMATIC,rear wheel drive,2,Compact,19,12,135000
Mercedes-Benz,2008,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Compact,21,15,63200
Mercedes-Benz,2008,premium unleaded (required),475,8,AUTOMATIC,rear wheel drive,2,Compact,18,12,89500
Mercedes-Benz,2008,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Compact,25,17,54500
Mercedes-Benz,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Midsize,25,17,56100
Mercedes-Benz,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Midsize,21,15,64800
Mercedes-Benz,2009,premium unleaded (required),382,8,AUTOMATIC,rear wheel drive,2,Midsize,22,15,56800
Mercedes-Benz,2009,premium unleaded (required),268,6,AUTOMATIC,rear wheel drive,2,Midsize,25,17,48100
Mercedes-Benz,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,Midsize,26,17,73200
Mercedes-Benz,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Midsize,22,16,106550
Mercedes-Benz,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,Midsize,30,20,65990
Mercedes-Benz,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,Midsize,28,20,68490
Mercedes-Benz,2015,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,Midsize,24,17,75700
Mercedes-Benz,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,Midsize,30,20,66900
Mercedes-Benz,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,69400
Mercedes-Benz,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Midsize,22,16,107800
Mercedes-Benz,2016,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,Midsize,25,17,76600
Mercedes-Benz,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,Midsize,26,17,74100
Mercedes-Benz,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,4,Midsize,26,18,74850
Mercedes-Benz,2017,premium unleaded (required),402,8,AUTOMATIC,all wheel drive,4,Midsize,25,17,77350
Mercedes-Benz,2017,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,Midsize,22,16,108900
Chevrolet,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,Compact,33,24,14410
Chevrolet,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,Compact,33,24,15120
Chevrolet,2008,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,Compact,30,22,22335
Chevrolet,2008,regular unleaded,148,4,MANUAL,front wheel drive,4,Compact,33,24,14410
Chevrolet,2008,regular unleaded,173,4,MANUAL,front wheel drive,4,Compact,32,22,19695
Chevrolet,2008,regular unleaded,148,4,MANUAL,front wheel drive,2,Compact,33,24,15120
Chevrolet,2008,regular unleaded,173,4,MANUAL,front wheel drive,2,Compact,32,22,19695
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,35,25,16460
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,35,25,15660
Chevrolet,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,Compact,30,22,23425
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,35,25,15660
Chevrolet,2009,premium unleaded (recommended),260,4,MANUAL,front wheel drive,4,Compact,30,22,23425
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,37,25,14990
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,37,25,14990
Chevrolet,2009,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,35,25,16460
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,37,25,15670
Chevrolet,2010,premium unleaded (recommended),260,4,MANUAL,front wheel drive,2,Compact,30,22,24535
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,37,25,14990
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,37,25,16470
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,4,Compact,37,25,14990
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,37,25,16470
Chevrolet,2010,regular unleaded,155,4,MANUAL,front wheel drive,2,Compact,37,25,15670
Chevrolet,2012,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,Compact,20,14,28340
Chevrolet,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,Compact,23,17,29480
Chevrolet,2012,regular unleaded,185,4,MANUAL,four wheel drive,4,Compact,24,18,23030
Chevrolet,2012,regular unleaded,185,4,MANUAL,four wheel drive,2,Compact,24,18,20980
Chevrolet,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,Compact,21,16,30320
Chevrolet,2012,regular unleaded,242,5,AUTOMATIC,rear wheel drive,4,Compact,23,17,26160
Chevrolet,2012,regular unleaded,242,5,AUTOMATIC,rear wheel drive,4,Compact,23,17,27490
Chevrolet,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,4,Compact,25,18,22955
Chevrolet,2012,regular unleaded,185,4,MANUAL,rear wheel drive,4,Compact,25,18,19730
Chevrolet,2012,regular unleaded,185,4,AUTOMATIC,four wheel drive,2,Compact,23,17,24440
Chevrolet,2012,regular unleaded,185,4,MANUAL,rear wheel drive,2,Compact,25,18,17475
Chevrolet,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,4,Compact,25,18,24285
Chevrolet,2012,regular unleaded,185,4,AUTOMATIC,four wheel drive,4,Compact,23,17,26620
Chevrolet,2012,regular unleaded,185,4,AUTOMATIC,rear wheel drive,2,Compact,25,18,20370
Chevrolet,2012,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,Compact,20,14,27010
Chevrolet,2012,regular unleaded,242,5,AUTOMATIC,four wheel drive,4,Compact,21,16,28460
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,29220
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,29550
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,25850
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,28630
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,27110
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,24330
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,26885
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,30005
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,34415
Chevrolet,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,Compact,26,19,21775
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,32085
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,30785
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,32385
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,34115
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,25170
Chevrolet,2015,regular unleaded,200,4,MANUAL,rear wheel drive,4,Compact,26,19,20120
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,27630
Chevrolet,2015,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,29705
Chevrolet,2015,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,31555
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,30665
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,32895
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,35000
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,30365
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,28515
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,33195
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,30030
Chevrolet,2016,regular unleaded,200,4,MANUAL,rear wheel drive,4,Compact,26,19,20100
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,32440
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,31670
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,26510
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,30435
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,four wheel drive,4,Compact,25,19,27545
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,24990
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,four wheel drive,4,Compact,24,17,35300
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,27920
Chevrolet,2016,regular unleaded,200,4,MANUAL,rear wheel drive,4,Compact,26,19,22435
Chevrolet,2016,regular unleaded,200,4,AUTOMATIC,rear wheel drive,4,Compact,27,20,25980
Chevrolet,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,4,Compact,26,18,29440
Dodge,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,33,27,2000
Dodge,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,32,25,2000
Dodge,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,36,28,2000
Dodge,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,31,23,2000
Dodge,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,36,28,2000
Dodge,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,Compact,36,28,2000
Dodge,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,30,23,2000
Dodge,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,35,28,2000
Dodge,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,30,23,2000
Dodge,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,35,28,2000
Plymouth,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,26,21,2000
Plymouth,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,32,25,2000
Plymouth,1992,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,33,27,2000
Plymouth,1992,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,26,21,2000
Plymouth,1992,regular unleaded,113,4,MANUAL,all wheel drive,4,Compact,24,19,2000
Plymouth,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,36,28,2000
Plymouth,1993,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,36,28,2000
Plymouth,1993,regular unleaded,113,4,MANUAL,all wheel drive,4,Compact,24,19,2000
Plymouth,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,31,23,2000
Plymouth,1993,regular unleaded,92,4,MANUAL,front wheel drive,4,Compact,36,28,2000
Plymouth,1993,regular unleaded,136,4,MANUAL,front wheel drive,4,Compact,26,19,2000
Plymouth,1993,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,26,21,2000
Plymouth,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,27,21,2000
Plymouth,1994,regular unleaded,136,4,MANUAL,front wheel drive,4,Compact,25,19,2000
Plymouth,1994,regular unleaded,136,4,MANUAL,all wheel drive,4,Compact,22,18,2000
Plymouth,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,35,28,2000
Plymouth,1994,regular unleaded,92,4,MANUAL,front wheel drive,2,Compact,35,28,2000
Plymouth,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,30,23,2000
Plymouth,1994,regular unleaded,113,4,MANUAL,front wheel drive,4,Compact,30,23,2000
Chrysler,2002,regular unleaded,234,6,AUTOMATIC,four wheel drive,4,Large,24,16,25520
Chrysler,2002,regular unleaded,200,6,AUTOMATIC,four wheel drive,4,Large,26,18,22790
Chrysler,2002,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,Large,24,16,28415
Chrysler,2003,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Large,27,19,23180
Chrysler,2003,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,Large,25,17,25910
Chrysler,2003,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,25,17,28805
Chrysler,2004,regular unleaded,200,6,AUTOMATIC,front wheel drive,4,Large,27,19,23480
Chrysler,2004,regular unleaded,234,6,AUTOMATIC,front wheel drive,4,Large,25,17,26210
Chrysler,2004,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,Large,25,17,29105
Bentley,2011,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,4,Large,17,10,206600
Bentley,2012,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,Large,17,10,209600
Bentley,2013,flex-fuel (premium unleaded required/E85),600,12,AUTOMATIC,all wheel drive,4,Large,17,10,209600
Bentley,2011,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,Large,18,11,181200
Bentley,2012,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,Large,19,11,184200
Bentley,2013,flex-fuel (premium unleaded required/E85),552,12,AUTOMATIC,all wheel drive,4,Large,19,11,184200
Bentley,2014,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,Midsize,20,12,238700
Bentley,2010,premium unleaded (required),600,12,AUTOMATIC,all wheel drive,2,Midsize,17,10,207700
Bentley,2014,flex-fuel (premium unleaded required/E85),616,12,AUTOMATIC,all wheel drive,2,Midsize,20,13,217000
Bentley,2015,premium unleaded (required),572,8,AUTOMATIC,all wheel drive,2,Midsize,23,13,337000
Bentley,2014,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,Midsize,24,15,177500
Bentley,2014,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,Midsize,24,15,196500
Bentley,2014,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,Midsize,21,12,198600
Bentley,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,Midsize,20,12,250100
Bentley,2015,flex-fuel (premium unleaded required/E85),626,12,AUTOMATIC,all wheel drive,2,Midsize,21,12,227600
Bentley,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,Midsize,21,12,203500
Bentley,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,Midsize,24,14,219400
Bentley,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,Midsize,24,14,206300
Bentley,2015,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,Midsize,25,15,187900
Bentley,2015,flex-fuel (premium unleaded required/E85),567,12,AUTOMATIC,all wheel drive,2,Midsize,20,12,223600
Bentley,2015,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,Midsize,25,15,199700
Bentley,2016,premium unleaded (required),521,8,AUTOMATIC,all wheel drive,2,Midsize,24,14,231800
Bentley,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,Midsize,25,15,198500
Bentley,2016,premium unleaded (required),500,8,AUTOMATIC,all wheel drive,2,Midsize,24,14,218400
